USER_ID,PLAN,COUNTRY,LOST_MRR,DAYS_TO_CHURN,CHURN_STAGE,CHURNED_AT,CHURN_MONTH,CHURN_YEAR,CHURN_MONTH_NUM,TOTAL_SESSIONS,BOUNCE_RATE_PCT,LAST_FEATURE_USED,TICKETS_BEFORE_CHURN,NPS_CATEGORY
user_11330,free,IN,0,124,mid,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,search,,
user_22490,free,US,0,85,early,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,50,32.00,comment_task,1,passive
user_36500,free,US,0,25,immediate,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,187,22.46,view_dashboard,2,passive
user_29250,free,FR,0,48,early,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,16,25.00,comment_task,,
user_38341,free,AU,0,32,early,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,search,,
user_32617,free,IN,0,152,mid,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,17,35.29,view_dashboard,,
user_18279,free,IN,0,70,early,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,view_dashboard,,
user_19281,pro,US,49,233,mid,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,66,15.15,view_dashboard,,
user_24753,free,DE,0,72,early,2025-01-12 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,33.33,comment_task,,
user_29859,free,IN,0,200,mid,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,19,15.79,view_dashboard,,
user_13079,free,US,0,474,late,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,33,30.30,comment_task,,
user_9682,free,UK,0,50,early,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,export_report,,
user_17126,free,BR,0,67,early,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,14.29,search,,
user_2397,pro,AU,49,32,early,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,41,17.07,view_dashboard,,detractor
user_12658,free,US,0,42,early,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,4,25.00,search,,
user_11975,free,UK,0,92,mid,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,0.00,comment_task,,passive
user_25483,free,IN,0,14,immediate,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,40.00,set_deadline,,
user_6022,free,SG,0,228,mid,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,36,27.78,filter_tasks,,
user_35648,free,FR,0,159,mid,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,15,33.33,upload_file,,
user_32458,free,US,0,207,mid,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,34,32.35,search,,
user_6413,free,US,0,67,early,2025-01-13 00:00:00.000,2025-01-01 00:00:00.000,2025,1,36,16.67,view_dashboard,,
user_22064,free,AU,0,15,immediate,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,18,11.11,search,,
user_29606,pro,US,49,217,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,248,27.42,upload_file,,
user_28354,free,US,0,44,early,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,0.00,upload_file,,passive
user_22053,free,IN,0,65,early,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,36.36,search,,detractor
user_32406,free,US,0,291,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,181,23.20,view_dashboard,,
user_20825,free,US,0,76,early,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,15,33.33,create_project,,
user_9339,free,US,0,233,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,37.50,filter_tasks,,passive
user_27790,free,BR,0,275,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,27.27,search,,
user_3346,free,IN,0,304,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,10.00,view_dashboard,,
user_39867,free,CA,0,190,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,28,17.86,upload_file,,
user_37937,pro,US,49,358,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,91,29.67,comment_task,1,
user_39930,free,DE,0,132,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,25.00,create_project,,
user_21302,free,IN,0,81,early,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,29,34.48,view_dashboard,,
user_34079,pro,AU,49,338,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,78,29.49,invite_teammate,,
user_30733,free,CA,0,233,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,21,23.81,upload_file,,
user_22259,free,FR,0,304,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,filter_tasks,,
user_20688,free,IN,0,410,late,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,25.00,set_deadline,,
user_19713,free,IN,0,270,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,9.09,comment_task,,
user_20216,pro,US,49,156,mid,2025-01-14 00:00:00.000,2025-01-01 00:00:00.000,2025,1,60,18.33,search,,
user_36953,pro,US,49,183,mid,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,104,21.15,set_deadline,,passive
user_13293,free,DE,0,77,early,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,13,7.69,filter_tasks,,
user_22676,free,US,0,42,early,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,27.27,create_project,,
user_20822,free,US,0,24,immediate,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,create_project,,promoter
user_30851,free,UK,0,146,mid,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,45.45,view_dashboard,,passive
user_23854,free,US,0,16,immediate,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,300,30.33,filter_tasks,,
user_6680,pro,US,49,34,early,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,84,21.43,search,,promoter
user_34315,pro,US,49,204,mid,2025-01-15 00:00:00.000,2025-01-01 00:00:00.000,2025,1,120,19.17,search,1,
user_34997,free,US,0,173,mid,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,18.18,set_deadline,,
user_22947,free,CA,0,28,immediate,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,16,12.50,filter_tasks,,
user_39802,free,AU,0,108,mid,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,15,33.33,filter_tasks,,
user_13479,free,IN,0,66,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,10,10.00,search,,promoter
user_30588,free,FR,0,44,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,17,41.18,view_dashboard,,
user_35760,free,BR,0,83,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,33.33,create_project,,
user_23702,free,US,0,89,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,25.00,view_analytics,,
user_21828,free,BR,0,95,mid,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,17,23.53,search,,
user_20001,free,CA,0,48,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,21,23.81,filter_tasks,2,
user_26416,free,US,0,69,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,40.00,search,1,
user_23715,free,IN,0,60,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,19,31.58,view_dashboard,,
user_35673,free,SG,0,330,mid,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,24,41.67,comment_task,,
user_27758,free,UK,0,255,mid,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,view_dashboard,,
user_28710,free,US,0,79,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,23,26.09,upload_file,,
user_4152,free,BR,0,44,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,4,25.00,filter_tasks,,passive
user_22892,pro,CA,49,77,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,39,23.08,view_dashboard,,passive
user_36386,free,IN,0,52,early,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,filter_tasks,,
user_14478,free,SG,0,22,immediate,2025-01-16 00:00:00.000,2025-01-01 00:00:00.000,2025,1,127,25.20,view_dashboard,,
user_12081,free,IN,0,288,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,35.71,upload_file,1,
user_35217,pro,DE,49,355,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,66,43.94,search,,
user_11759,free,US,0,66,early,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,52,21.15,set_deadline,,
user_14376,free,BR,0,330,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,31,12.90,filter_tasks,,promoter
user_14544,free,US,0,424,late,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,28.57,filter_tasks,,promoter
user_33925,free,SG,0,164,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,36.36,upload_file,,
user_33688,free,IN,0,39,early,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,comment_task,,
user_33130,free,CA,0,38,early,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,28,25.00,create_project,,
user_15855,free,IN,0,298,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,view_dashboard,,
user_31383,pro,US,49,215,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,175,29.71,filter_tasks,,
user_28156,free,UK,0,21,immediate,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,33.33,view_dashboard,,
user_25318,free,CA,0,307,mid,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,42.86,view_dashboard,,
user_28773,free,US,0,456,late,2025-01-17 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,28.57,comment_task,,
user_3772,free,BR,0,35,early,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,49,28.57,filter_tasks,,
user_14372,free,US,0,27,immediate,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,15.00,view_dashboard,,
user_35644,free,CA,0,384,late,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,16,25.00,view_dashboard,,
user_15357,free,AU,0,21,immediate,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,21.43,filter_tasks,,
user_27857,free,DE,0,63,early,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,27,22.22,comment_task,,
user_29141,free,IN,0,314,mid,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,40,12.50,comment_task,,
user_11023,free,FR,0,22,immediate,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,51,33.33,filter_tasks,,
user_36331,free,DE,0,110,mid,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,45.45,filter_tasks,,
user_11010,free,US,0,93,mid,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,22.22,create_project,,
user_33135,free,CA,0,35,early,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,filter_tasks,,
user_29954,pro,IN,49,239,mid,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,193,23.83,view_dashboard,,
user_12671,free,IN,0,244,mid,2025-01-18 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,filter_tasks,,
user_4164,free,US,0,135,mid,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,33.33,comment_task,1,detractor
user_33750,free,FR,0,109,mid,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,upload_file,,
user_29400,pro,AU,49,29,immediate,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,81,25.93,filter_tasks,,
user_15851,pro,SG,49,42,early,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,43,18.60,create_project,2,promoter
user_19872,pro,US,49,23,immediate,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,36,33.33,view_dashboard,,
user_38410,free,IN,0,285,mid,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,16,25.00,view_dashboard,,
user_4586,free,DE,0,50,early,2025-01-19 00:00:00.000,2025-01-01 00:00:00.000,2025,1,106,19.81,comment_task,,detractor
user_32268,free,AU,0,15,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,15,20.00,create_project,1,
user_30790,free,US,0,388,late,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,49,26.53,comment_task,,
user_21377,pro,NL,49,52,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,45,20.00,comment_task,5,
user_12504,free,US,0,231,mid,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,17,23.53,view_dashboard,,
user_4760,enterprise,AU,299,120,mid,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,3300,24.12,filter_tasks,11,promoter
user_18309,pro,CA,49,107,mid,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,75,33.33,search,,passive
user_39096,free,IN,0,211,mid,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,18,38.89,view_dashboard,,
user_23130,free,UK,0,25,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,46,17.39,filter_tasks,,
user_22981,free,IN,0,84,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,21,4.76,search,,
user_4224,free,BR,0,42,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,29,17.24,filter_tasks,,
user_21257,free,AU,0,15,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,22.22,invite_teammate,,
user_7852,free,UK,0,126,mid,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,19,10.53,search,,
user_1564,enterprise,CA,299,48,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,252,30.56,search,3,passive
user_1860,free,SG,0,30,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,21,28.57,search,,
user_35560,free,BR,0,53,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,27,33.33,create_project,,
user_22455,free,IN,0,45,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,24,16.67,view_dashboard,,detractor
user_36082,free,IN,0,475,late,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,20.00,filter_tasks,,passive
user_5571,free,UK,0,33,early,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,135,20.00,filter_tasks,,
user_31788,free,NL,0,22,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,40.00,view_dashboard,,
user_11152,free,US,0,21,immediate,2025-01-20 00:00:00.000,2025-01-01 00:00:00.000,2025,1,15,33.33,set_deadline,,
user_9312,free,CA,0,146,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,25.00,filter_tasks,,
user_2487,free,CA,0,273,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,9.09,set_deadline,,
user_1195,free,NL,0,89,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,60.00,search,,promoter
user_26834,free,DE,0,66,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,16,31.25,view_dashboard,,
user_4378,pro,UK,49,326,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,222,25.23,view_dashboard,,
user_21282,free,US,0,43,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,20.00,filter_tasks,,
user_35033,free,BR,0,327,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,13,46.15,view_dashboard,,
user_38617,free,US,0,272,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,comment_task,,
user_37442,pro,UK,49,202,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,44,15.91,search,5,
user_15709,free,IN,0,43,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,21.43,set_deadline,,
user_13739,free,NL,0,395,late,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,search,,
user_3309,free,CA,0,165,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,22.22,search,,
user_30377,free,NL,0,84,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,50.00,filter_tasks,,
user_37867,free,CA,0,52,early,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,31,19.35,view_dashboard,,
user_37500,free,IN,0,152,mid,2025-01-21 00:00:00.000,2025-01-01 00:00:00.000,2025,1,25,28.00,view_dashboard,,
user_4618,free,UK,0,68,early,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,41,29.27,create_project,,detractor
user_6948,free,IN,0,45,early,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,28.57,comment_task,,
user_19711,free,IN,0,173,mid,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,50.00,set_deadline,,
user_27622,enterprise,US,299,118,mid,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,556,25.18,upload_file,9,promoter
user_7760,pro,IN,49,184,mid,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,44,20.45,create_project,5,
user_33806,pro,US,49,140,mid,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,115,21.74,export_report,,promoter
user_39560,free,SG,0,286,mid,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,30.00,comment_task,2,
user_23218,free,IN,0,43,early,2025-01-22 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,27.27,view_dashboard,,
user_7801,free,IN,0,81,early,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,0.00,upload_file,,
user_11277,free,CA,0,177,mid,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,28.57,search,,
user_4115,pro,DE,49,174,mid,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,99,19.19,view_dashboard,,
user_34829,free,US,0,31,early,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,45,26.67,view_dashboard,,
user_22581,free,US,0,48,early,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,35.71,filter_tasks,,
user_28547,pro,IN,49,101,mid,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,244,25.41,create_project,,
user_8127,free,IN,0,90,early,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,comment_task,,
user_11036,pro,IN,49,46,early,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,506,23.91,view_dashboard,4,
user_2739,free,DE,0,104,mid,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,100,26.00,search,,
user_35567,free,IN,0,22,immediate,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,22.22,set_deadline,,detractor
user_9975,pro,US,49,22,immediate,2025-01-23 00:00:00.000,2025-01-01 00:00:00.000,2025,1,70,28.57,view_dashboard,,promoter
user_15684,pro,NL,49,515,late,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,159,29.56,set_deadline,,
user_35524,free,FR,0,20,immediate,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,comment_task,,
user_13384,pro,US,49,26,immediate,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,68,22.06,set_deadline,,
user_25625,free,CA,0,215,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,comment_task,,detractor
user_31307,free,IN,0,104,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,12.50,create_project,,
user_13445,free,US,0,273,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,create_project,,
user_20738,free,US,0,42,early,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,40.00,search,2,
user_7458,free,FR,0,156,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,44.44,comment_task,,
user_30106,free,IN,0,17,immediate,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,28.57,filter_tasks,,
user_8641,free,DE,0,302,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,31,29.03,comment_task,,
user_34792,free,NL,0,301,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,12,41.67,view_dashboard,,
user_30274,pro,FR,49,409,late,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,333,19.82,create_project,,
user_8157,free,SG,0,203,mid,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,10.00,create_project,,
user_16138,pro,DE,49,68,early,2025-01-24 00:00:00.000,2025-01-01 00:00:00.000,2025,1,110,26.36,view_dashboard,1,promoter
user_32997,free,CA,0,67,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,10,30.00,upload_file,,passive
user_3998,free,UK,0,48,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,0.00,comment_task,,
user_39128,free,IN,0,443,late,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,35.00,search,,
user_24171,free,UK,0,172,mid,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,12,16.67,create_project,,
user_29536,free,US,0,60,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,27,25.93,view_dashboard,,
user_33232,free,BR,0,451,late,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,15.00,create_project,,
user_3146,free,AU,0,227,mid,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,22.22,view_dashboard,,
user_8558,free,IN,0,60,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,14,7.14,comment_task,,
user_18533,pro,US,49,18,immediate,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,72,23.61,comment_task,,
user_33799,free,IN,0,44,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,set_deadline,,
user_17560,free,US,0,44,early,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,95,22.11,search,,
user_33019,pro,FR,49,179,mid,2025-01-25 00:00:00.000,2025-01-01 00:00:00.000,2025,1,61,22.95,view_dashboard,,promoter
user_1304,free,UK,0,18,immediate,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,13,23.08,view_dashboard,,
user_33263,free,DE,0,50,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,view_dashboard,,passive
user_6435,free,NL,0,188,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,25,20.00,comment_task,,
user_38817,free,US,0,200,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,17,29.41,view_dashboard,,
user_27673,free,US,0,57,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,20,35.00,invite_teammate,,
user_30928,free,BR,0,74,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,10,20.00,search,,passive
user_13605,free,AU,0,124,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,40.00,view_dashboard,,passive
user_18324,free,CA,0,38,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,0.00,view_dashboard,,
user_1157,free,UK,0,338,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,33.33,search,,
user_27178,free,BR,0,188,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,14.29,search,,
user_38260,free,AU,0,324,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,164,24.39,filter_tasks,,
user_198,pro,CA,49,55,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,316,25.95,create_project,,
user_34231,free,IN,0,202,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,22,36.36,filter_tasks,,
user_20471,free,US,0,19,immediate,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,44.44,view_dashboard,,
user_34207,free,BR,0,47,early,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,19,31.58,filter_tasks,,detractor
user_37809,free,US,0,110,mid,2025-01-26 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,comment_task,,
user_36167,free,US,0,275,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,30,23.33,view_dashboard,,
user_18277,free,IN,0,157,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,6,16.67,set_deadline,,
user_2302,pro,NL,49,163,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,92,21.74,create_project,,detractor
user_8410,free,DE,0,81,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,9,33.33,filter_tasks,,
user_36555,free,US,0,277,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,7,42.86,filter_tasks,,
user_31005,free,IN,0,242,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,29,31.03,comment_task,,detractor
user_38958,free,US,0,53,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,39,20.51,filter_tasks,,
user_12859,free,NL,0,173,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,11,27.27,view_dashboard,,
user_39049,free,BR,0,90,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,21,28.57,view_dashboard,,
user_18437,pro,DE,49,86,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,60,18.33,view_dashboard,,
user_34046,free,US,0,281,mid,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,54,18.52,view_dashboard,,
user_32542,free,IN,0,70,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,5,20.00,create_project,2,
user_16895,free,UK,0,39,early,2025-01-27 00:00:00.000,2025-01-01 00:00:00.000,2025,1,19,15.79,search,,detractor
user_22723,free,DE,0,353,mid,2025-01-28 00:00:00.000,2025-01-01 00:00:00.000,2025,1,13,46.15,search,,
user_36022,free,CA,0,81,early,2025-01-28 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,0.00,search,,
user_9911,free,US,0,28,immediate,2025-01-28 00:00:00.000,2025-01-01 00:00:00.000,2025,1,8,62.50,create_project,,
user_751,pro,DE,49,74,early,2025-01-28 00:00:00.000,2025-01-01 00:00:00.000,2025,1,39,25.64,search,,
