FEATURE_NAME,PLAN,PLATFORM,EVENT_MONTH,EVENT_YEAR,EVENT_MONTH_NUM,EVENTS,UNIQUE_USERS,AVG_DURATION_SEC
export_report,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,6639,4481,4.07
export_report,enterprise,web,2025-04-01 00:00:00.000,2025,4,23798,13083,3.82
export_report,free,api,2025-04-01 00:00:00.000,2025,4,118,112,4.05
export_report,free,mobile,2025-04-01 00:00:00.000,2025,4,242,235,3.83
export_report,free,web,2025-04-01 00:00:00.000,2025,4,841,802,3.54
export_report,pro,api,2025-04-01 00:00:00.000,2025,4,1378,1175,3.61
export_report,pro,mobile,2025-04-01 00:00:00.000,2025,4,2799,2346,3.41
export_report,pro,web,2025-04-01 00:00:00.000,2025,4,10035,8027,3.78
filter_tasks,enterprise,api,2025-04-01 00:00:00.000,2025,4,4326,2834,3.48
filter_tasks,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,8417,5261,3.77
filter_tasks,enterprise,web,2025-04-01 00:00:00.000,2025,4,29892,14937,3.47
filter_tasks,free,api,2025-04-01 00:00:00.000,2025,4,2045,1192,3.70
filter_tasks,free,mobile,2025-04-01 00:00:00.000,2025,4,4152,2460,3.53
filter_tasks,free,web,2025-04-01 00:00:00.000,2025,4,14278,8039,3.98
filter_tasks,pro,api,2025-04-01 00:00:00.000,2025,4,4764,3047,3.88
filter_tasks,pro,mobile,2025-04-01 00:00:00.000,2025,4,9781,6135,3.71
filter_tasks,pro,web,2025-04-01 00:00:00.000,2025,4,34556,19422,3.71
invite_teammate,enterprise,api,2025-04-01 00:00:00.000,2025,4,3399,2442,3.63
invite_teammate,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,6724,4568,4.03
invite_teammate,enterprise,web,2025-04-01 00:00:00.000,2025,4,23684,13042,3.91
invite_teammate,free,api,2025-04-01 00:00:00.000,2025,4,217,199,3.12
invite_teammate,free,mobile,2025-04-01 00:00:00.000,2025,4,468,418,3.95
invite_teammate,free,web,2025-04-01 00:00:00.000,2025,4,1641,1498,4.19
invite_teammate,pro,api,2025-04-01 00:00:00.000,2025,4,2111,1654,4.14
invite_teammate,pro,mobile,2025-04-01 00:00:00.000,2025,4,4134,3257,3.63
invite_teammate,pro,web,2025-04-01 00:00:00.000,2025,4,14871,10997,3.80
search,enterprise,api,2025-04-01 00:00:00.000,2025,4,4261,2850,3.65
search,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,8317,5229,3.55
search,enterprise,web,2025-04-01 00:00:00.000,2025,4,29631,14832,3.63
search,free,api,2025-04-01 00:00:00.000,2025,4,2160,1213,3.59
search,free,mobile,2025-04-01 00:00:00.000,2025,4,4620,2586,3.96
search,free,web,2025-04-01 00:00:00.000,2025,4,16213,8743,3.53
search,pro,api,2025-04-01 00:00:00.000,2025,4,5182,3184,3.51
search,pro,mobile,2025-04-01 00:00:00.000,2025,4,10483,6367,3.37
search,pro,web,2025-04-01 00:00:00.000,2025,4,37191,20402,3.60
set_deadline,enterprise,api,2025-04-01 00:00:00.000,2025,4,3598,2520,3.53
set_deadline,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,6660,4482,3.71
set_deadline,enterprise,web,2025-04-01 00:00:00.000,2025,4,23833,13081,3.59
set_deadline,free,api,2025-04-01 00:00:00.000,2025,4,601,498,3.31
set_deadline,free,mobile,2025-04-01 00:00:00.000,2025,4,1051,876,3.97
set_deadline,free,web,2025-04-01 00:00:00.000,2025,4,4044,3252,3.75
set_deadline,pro,api,2025-04-01 00:00:00.000,2025,4,2423,1869,3.62
set_deadline,pro,mobile,2025-04-01 00:00:00.000,2025,4,4694,3589,3.57
set_deadline,pro,web,2025-04-01 00:00:00.000,2025,4,17560,12476,3.71
upload_file,enterprise,api,2025-04-01 00:00:00.000,2025,4,3465,2449,3.77
upload_file,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,6560,4486,3.41
upload_file,enterprise,web,2025-04-01 00:00:00.000,2025,4,23233,12991,3.67
upload_file,free,api,2025-04-01 00:00:00.000,2025,4,678,542,4.20
upload_file,free,mobile,2025-04-01 00:00:00.000,2025,4,1335,1076,3.80
upload_file,free,web,2025-04-01 00:00:00.000,2025,4,4958,3838,3.63
upload_file,pro,api,2025-04-01 00:00:00.000,2025,4,2718,2027,3.85
upload_file,pro,mobile,2025-04-01 00:00:00.000,2025,4,5507,4111,3.78
upload_file,pro,web,2025-04-01 00:00:00.000,2025,4,19861,13472,3.75
view_analytics,enterprise,api,2025-04-01 00:00:00.000,2025,4,6005,3541,4.32
view_analytics,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,11570,6388,3.62
view_analytics,enterprise,web,2025-04-01 00:00:00.000,2025,4,41383,17579,3.78
view_analytics,free,api,2025-04-01 00:00:00.000,2025,4,127,117,4.52
view_analytics,free,mobile,2025-04-01 00:00:00.000,2025,4,235,224,3.64
view_analytics,free,web,2025-04-01 00:00:00.000,2025,4,804,774,3.47
view_analytics,pro,api,2025-04-01 00:00:00.000,2025,4,1317,1107,4.58
view_analytics,pro,mobile,2025-04-01 00:00:00.000,2025,4,2735,2339,3.48
view_analytics,pro,web,2025-04-01 00:00:00.000,2025,4,9794,7880,3.52
view_dashboard,enterprise,api,2025-04-01 00:00:00.000,2025,4,6571,3744,3.83
view_dashboard,enterprise,mobile,2025-04-01 00:00:00.000,2025,4,12605,6794,3.68
view_dashboard,enterprise,web,2025-04-01 00:00:00.000,2025,4,44745,18209,3.76
view_dashboard,free,api,2025-04-01 00:00:00.000,2025,4,2861,1437,3.97
view_dashboard,free,mobile,2025-04-01 00:00:00.000,2025,4,5760,2985,4.14
view_dashboard,free,web,2025-04-01 00:00:00.000,2025,4,20335,9881,3.67
view_dashboard,pro,api,2025-04-01 00:00:00.000,2025,4,6850,3787,3.66
view_dashboard,pro,mobile,2025-04-01 00:00:00.000,2025,4,14012,7541,3.60
view_dashboard,pro,web,2025-04-01 00:00:00.000,2025,4,49306,23659,3.67
comment_task,enterprise,api,2025-05-01 00:00:00.000,2025,5,4258,2768,3.76
comment_task,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,8451,5269,3.79
comment_task,enterprise,web,2025-05-01 00:00:00.000,2025,5,29498,14728,3.69
comment_task,free,api,2025-05-01 00:00:00.000,2025,5,1430,946,3.58
comment_task,free,mobile,2025-05-01 00:00:00.000,2025,5,2762,1828,3.96
comment_task,free,web,2025-05-01 00:00:00.000,2025,5,9401,6167,3.65
comment_task,pro,api,2025-05-01 00:00:00.000,2025,5,4191,2711,3.82
comment_task,pro,mobile,2025-05-01 00:00:00.000,2025,5,8336,5480,3.51
comment_task,pro,web,2025-05-01 00:00:00.000,2025,5,29171,17321,3.72
create_project,enterprise,api,2025-05-01 00:00:00.000,2025,5,3712,2520,3.98
create_project,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,7676,4973,4.15
create_project,enterprise,web,2025-05-01 00:00:00.000,2025,5,26810,13986,3.54
create_project,free,api,2025-05-01 00:00:00.000,2025,5,1182,806,3.74
create_project,free,mobile,2025-05-01 00:00:00.000,2025,5,2365,1667,4.04
create_project,free,web,2025-05-01 00:00:00.000,2025,5,7921,5476,3.55
create_project,pro,api,2025-05-01 00:00:00.000,2025,5,3638,2464,3.69
create_project,pro,mobile,2025-05-01 00:00:00.000,2025,5,7056,4859,3.57
create_project,pro,web,2025-05-01 00:00:00.000,2025,5,24429,15582,3.76
export_report,enterprise,api,2025-05-01 00:00:00.000,2025,5,3321,2367,3.70
export_report,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,6758,4537,3.72
export_report,enterprise,web,2025-05-01 00:00:00.000,2025,5,23804,13151,3.50
export_report,free,api,2025-05-01 00:00:00.000,2025,5,118,114,3.98
export_report,free,mobile,2025-05-01 00:00:00.000,2025,5,242,237,3.29
export_report,free,web,2025-05-01 00:00:00.000,2025,5,768,730,3.72
export_report,pro,api,2025-05-01 00:00:00.000,2025,5,1513,1271,4.02
export_report,pro,mobile,2025-05-01 00:00:00.000,2025,5,2832,2382,3.60
export_report,pro,web,2025-05-01 00:00:00.000,2025,5,9807,7877,3.70
filter_tasks,enterprise,api,2025-05-01 00:00:00.000,2025,5,4218,2743,3.68
filter_tasks,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,8554,5340,3.59
filter_tasks,enterprise,web,2025-05-01 00:00:00.000,2025,5,29745,14781,3.52
filter_tasks,free,api,2025-05-01 00:00:00.000,2025,5,2050,1174,3.50
filter_tasks,free,mobile,2025-05-01 00:00:00.000,2025,5,4122,2403,3.67
filter_tasks,free,web,2025-05-01 00:00:00.000,2025,5,14313,8128,3.90
filter_tasks,pro,api,2025-05-01 00:00:00.000,2025,5,4919,3068,3.63
filter_tasks,pro,mobile,2025-05-01 00:00:00.000,2025,5,9399,5883,4.01
filter_tasks,pro,web,2025-05-01 00:00:00.000,2025,5,34145,19181,3.76
invite_teammate,enterprise,api,2025-05-01 00:00:00.000,2025,5,3271,2304,3.90
invite_teammate,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,6807,4543,4.08
invite_teammate,enterprise,web,2025-05-01 00:00:00.000,2025,5,23903,13211,3.72
invite_teammate,free,api,2025-05-01 00:00:00.000,2025,5,256,231,3.59
invite_teammate,free,mobile,2025-05-01 00:00:00.000,2025,5,528,480,3.58
invite_teammate,free,web,2025-05-01 00:00:00.000,2025,5,1541,1405,3.30
invite_teammate,pro,api,2025-05-01 00:00:00.000,2025,5,2167,1701,3.45
invite_teammate,pro,mobile,2025-05-01 00:00:00.000,2025,5,4047,3193,4.08
invite_teammate,pro,web,2025-05-01 00:00:00.000,2025,5,14774,10897,3.74
search,enterprise,api,2025-05-01 00:00:00.000,2025,5,4115,2699,3.75
search,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,8608,5310,3.86
search,enterprise,web,2025-05-01 00:00:00.000,2025,5,29840,14885,3.49
search,free,api,2025-05-01 00:00:00.000,2025,5,2279,1247,3.72
search,free,mobile,2025-05-01 00:00:00.000,2025,5,4536,2576,3.48
search,free,web,2025-05-01 00:00:00.000,2025,5,15800,8558,3.50
search,pro,api,2025-05-01 00:00:00.000,2025,5,5329,3246,3.65
search,pro,mobile,2025-05-01 00:00:00.000,2025,5,10428,6358,3.63
search,pro,web,2025-05-01 00:00:00.000,2025,5,36815,20195,3.74
set_deadline,enterprise,api,2025-05-01 00:00:00.000,2025,5,3276,2309,3.55
set_deadline,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,6776,4545,3.68
set_deadline,enterprise,web,2025-05-01 00:00:00.000,2025,5,23716,13082,3.76
set_deadline,free,api,2025-05-01 00:00:00.000,2025,5,560,455,3.97
set_deadline,free,mobile,2025-05-01 00:00:00.000,2025,5,1170,957,4.04
set_deadline,free,web,2025-05-01 00:00:00.000,2025,5,3941,3214,3.64
set_deadline,pro,api,2025-05-01 00:00:00.000,2025,5,2565,1923,3.38
set_deadline,pro,mobile,2025-05-01 00:00:00.000,2025,5,4933,3728,3.62
set_deadline,pro,web,2025-05-01 00:00:00.000,2025,5,17218,12206,3.77
upload_file,enterprise,api,2025-05-01 00:00:00.000,2025,5,3377,2401,3.83
upload_file,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,6853,4583,4.03
upload_file,enterprise,web,2025-05-01 00:00:00.000,2025,5,23909,13125,3.75
upload_file,free,api,2025-05-01 00:00:00.000,2025,5,713,571,4.05
upload_file,free,mobile,2025-05-01 00:00:00.000,2025,5,1371,1097,4.07
upload_file,free,web,2025-05-01 00:00:00.000,2025,5,4848,3750,3.74
upload_file,pro,api,2025-05-01 00:00:00.000,2025,5,2877,2103,3.80
upload_file,pro,mobile,2025-05-01 00:00:00.000,2025,5,5580,4107,3.68
upload_file,pro,web,2025-05-01 00:00:00.000,2025,5,19690,13394,3.56
view_analytics,enterprise,api,2025-05-01 00:00:00.000,2025,5,5923,3572,3.58
view_analytics,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,11789,6486,3.46
view_analytics,enterprise,web,2025-05-01 00:00:00.000,2025,5,41505,17759,3.93
view_analytics,free,api,2025-05-01 00:00:00.000,2025,5,105,103,3.23
view_analytics,free,mobile,2025-05-01 00:00:00.000,2025,5,228,221,3.61
view_analytics,free,web,2025-05-01 00:00:00.000,2025,5,816,763,3.44
view_analytics,pro,api,2025-05-01 00:00:00.000,2025,5,1461,1221,3.64
view_analytics,pro,mobile,2025-05-01 00:00:00.000,2025,5,2774,2310,3.79
view_analytics,pro,web,2025-05-01 00:00:00.000,2025,5,9639,7827,3.74
view_dashboard,enterprise,api,2025-05-01 00:00:00.000,2025,5,6273,3685,3.53
view_dashboard,enterprise,mobile,2025-05-01 00:00:00.000,2025,5,12806,6812,3.67
view_dashboard,enterprise,web,2025-05-01 00:00:00.000,2025,5,44719,18219,3.58
view_dashboard,free,api,2025-05-01 00:00:00.000,2025,5,2800,1436,3.38
view_dashboard,free,mobile,2025-05-01 00:00:00.000,2025,5,5766,2950,3.95
view_dashboard,free,web,2025-05-01 00:00:00.000,2025,5,19988,9798,3.60
view_dashboard,pro,api,2025-05-01 00:00:00.000,2025,5,7061,3809,3.60
view_dashboard,pro,mobile,2025-05-01 00:00:00.000,2025,5,14070,7597,3.78
view_dashboard,pro,web,2025-05-01 00:00:00.000,2025,5,49110,23569,3.73
comment_task,enterprise,api,2025-06-01 00:00:00.000,2025,6,4206,2839,3.71
comment_task,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,8361,5295,3.95
comment_task,enterprise,web,2025-06-01 00:00:00.000,2025,6,30486,15130,3.59
comment_task,free,api,2025-06-01 00:00:00.000,2025,6,1350,925,3.63
comment_task,free,mobile,2025-06-01 00:00:00.000,2025,6,2680,1825,3.51
comment_task,free,web,2025-06-01 00:00:00.000,2025,6,9442,6192,3.53
comment_task,pro,api,2025-06-01 00:00:00.000,2025,6,4374,2936,3.48
comment_task,pro,mobile,2025-06-01 00:00:00.000,2025,6,8709,5601,3.80
comment_task,pro,web,2025-06-01 00:00:00.000,2025,6,30248,17778,3.70
create_project,enterprise,api,2025-06-01 00:00:00.000,2025,6,3892,2705,3.92
create_project,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,7696,5045,3.67
create_project,enterprise,web,2025-06-01 00:00:00.000,2025,6,27382,14262,3.69
create_project,free,api,2025-06-01 00:00:00.000,2025,6,1149,803,3.49
create_project,free,mobile,2025-06-01 00:00:00.000,2025,6,2276,1634,3.49
create_project,free,web,2025-06-01 00:00:00.000,2025,6,7999,5499,3.47
create_project,pro,api,2025-06-01 00:00:00.000,2025,6,3604,2476,3.44
create_project,pro,mobile,2025-06-01 00:00:00.000,2025,6,7390,4931,3.79
create_project,pro,web,2025-06-01 00:00:00.000,2025,6,25155,15798,3.63
export_report,enterprise,api,2025-06-01 00:00:00.000,2025,6,3533,2486,3.94
export_report,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,6852,4606,3.83
export_report,enterprise,web,2025-06-01 00:00:00.000,2025,6,24201,13238,3.76
export_report,free,api,2025-06-01 00:00:00.000,2025,6,108,103,3.22
export_report,free,mobile,2025-06-01 00:00:00.000,2025,6,229,221,3.95
export_report,free,web,2025-06-01 00:00:00.000,2025,6,791,755,3.80
export_report,pro,api,2025-06-01 00:00:00.000,2025,6,1470,1239,3.61
export_report,pro,mobile,2025-06-01 00:00:00.000,2025,6,2897,2415,3.58
export_report,pro,web,2025-06-01 00:00:00.000,2025,6,9946,7925,3.80
filter_tasks,enterprise,api,2025-06-01 00:00:00.000,2025,6,4243,2830,3.38
filter_tasks,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,8667,5396,3.97
filter_tasks,enterprise,web,2025-06-01 00:00:00.000,2025,6,30667,15176,3.93
filter_tasks,free,api,2025-06-01 00:00:00.000,2025,6,2096,1211,3.73
filter_tasks,free,mobile,2025-06-01 00:00:00.000,2025,6,4059,2473,3.82
filter_tasks,free,web,2025-06-01 00:00:00.000,2025,6,14199,8146,3.69
filter_tasks,pro,api,2025-06-01 00:00:00.000,2025,6,4981,3207,3.95
filter_tasks,pro,mobile,2025-06-01 00:00:00.000,2025,6,10143,6232,3.65
filter_tasks,pro,web,2025-06-01 00:00:00.000,2025,6,35152,19675,3.62
invite_teammate,enterprise,api,2025-06-01 00:00:00.000,2025,6,3524,2474,3.77
invite_teammate,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,6709,4529,3.99
invite_teammate,enterprise,web,2025-06-01 00:00:00.000,2025,6,24262,13291,3.63
invite_teammate,free,api,2025-06-01 00:00:00.000,2025,6,235,210,3.63
invite_teammate,free,mobile,2025-06-01 00:00:00.000,2025,6,465,424,3.23
invite_teammate,free,web,2025-06-01 00:00:00.000,2025,6,1554,1404,3.71
invite_teammate,pro,api,2025-06-01 00:00:00.000,2025,6,2214,1742,3.84
invite_teammate,pro,mobile,2025-06-01 00:00:00.000,2025,6,4449,3422,3.62
invite_teammate,pro,web,2025-06-01 00:00:00.000,2025,6,15219,11038,3.55
search,enterprise,api,2025-06-01 00:00:00.000,2025,6,4415,2957,3.85
search,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,8463,5347,3.59
search,enterprise,web,2025-06-01 00:00:00.000,2025,6,30216,15054,3.63
search,free,api,2025-06-01 00:00:00.000,2025,6,2268,1286,3.74
search,free,mobile,2025-06-01 00:00:00.000,2025,6,4489,2604,3.38
search,free,web,2025-06-01 00:00:00.000,2025,6,15739,8576,3.73
search,pro,api,2025-06-01 00:00:00.000,2025,6,5558,3381,3.83
search,pro,mobile,2025-06-01 00:00:00.000,2025,6,10797,6365,3.69
search,pro,web,2025-06-01 00:00:00.000,2025,6,38108,20628,3.75
set_deadline,enterprise,api,2025-06-01 00:00:00.000,2025,6,3587,2517,3.66
set_deadline,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,6746,4606,3.59
set_deadline,enterprise,web,2025-06-01 00:00:00.000,2025,6,24215,13387,3.90
set_deadline,free,api,2025-06-01 00:00:00.000,2025,6,593,469,3.69
set_deadline,free,mobile,2025-06-01 00:00:00.000,2025,6,1057,871,3.93
set_deadline,free,web,2025-06-01 00:00:00.000,2025,6,3914,3164,4.01
set_deadline,pro,api,2025-06-01 00:00:00.000,2025,6,2632,2029,3.89
set_deadline,pro,mobile,2025-06-01 00:00:00.000,2025,6,5015,3767,3.73
set_deadline,pro,web,2025-06-01 00:00:00.000,2025,6,17577,12294,3.68
upload_file,enterprise,api,2025-06-01 00:00:00.000,2025,6,3481,2461,3.99
upload_file,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,6822,4596,3.66
upload_file,enterprise,web,2025-06-01 00:00:00.000,2025,6,24468,13377,3.78
upload_file,free,api,2025-06-01 00:00:00.000,2025,6,719,568,3.31
upload_file,free,mobile,2025-06-01 00:00:00.000,2025,6,1334,1077,3.58
upload_file,free,web,2025-06-01 00:00:00.000,2025,6,4797,3762,3.74
upload_file,pro,api,2025-06-01 00:00:00.000,2025,6,2876,2151,3.52
upload_file,pro,mobile,2025-06-01 00:00:00.000,2025,6,5848,4196,3.65
upload_file,pro,web,2025-06-01 00:00:00.000,2025,6,19956,13494,3.56
view_analytics,enterprise,api,2025-06-01 00:00:00.000,2025,6,6175,3583,3.74
view_analytics,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,12043,6599,3.82
view_analytics,enterprise,web,2025-06-01 00:00:00.000,2025,6,42409,17957,3.57
view_analytics,free,api,2025-06-01 00:00:00.000,2025,6,107,104,3.46
view_analytics,free,mobile,2025-06-01 00:00:00.000,2025,6,242,237,3.60
view_analytics,free,web,2025-06-01 00:00:00.000,2025,6,809,760,4.32
view_analytics,pro,api,2025-06-01 00:00:00.000,2025,6,1460,1231,3.80
view_analytics,pro,mobile,2025-06-01 00:00:00.000,2025,6,2799,2318,3.75
view_analytics,pro,web,2025-06-01 00:00:00.000,2025,6,10226,8115,3.91
view_dashboard,enterprise,api,2025-06-01 00:00:00.000,2025,6,6467,3814,3.75
view_dashboard,enterprise,mobile,2025-06-01 00:00:00.000,2025,6,12772,6832,3.66
view_dashboard,enterprise,web,2025-06-01 00:00:00.000,2025,6,45624,18473,3.82
view_dashboard,free,api,2025-06-01 00:00:00.000,2025,6,2839,1478,3.73
view_dashboard,free,mobile,2025-06-01 00:00:00.000,2025,6,5725,2978,3.67
view_dashboard,free,web,2025-06-01 00:00:00.000,2025,6,19688,9750,3.67
view_dashboard,pro,api,2025-06-01 00:00:00.000,2025,6,7419,4057,3.32
view_dashboard,pro,mobile,2025-06-01 00:00:00.000,2025,6,14438,7737,3.65
view_dashboard,pro,web,2025-06-01 00:00:00.000,2025,6,50192,23926,3.80
comment_task,enterprise,api,2025-07-01 00:00:00.000,2025,7,4761,3103,3.56
comment_task,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,9416,5785,3.69
comment_task,enterprise,web,2025-07-01 00:00:00.000,2025,7,32317,16037,3.62
comment_task,free,api,2025-07-01 00:00:00.000,2025,7,1443,972,3.79
comment_task,free,mobile,2025-07-01 00:00:00.000,2025,7,2994,1963,3.69
comment_task,free,web,2025-07-01 00:00:00.000,2025,7,9646,6276,3.66
comment_task,pro,api,2025-07-01 00:00:00.000,2025,7,4580,3027,3.74
comment_task,pro,mobile,2025-07-01 00:00:00.000,2025,7,9169,5926,3.48
comment_task,pro,web,2025-07-01 00:00:00.000,2025,7,32303,18776,3.81
create_project,enterprise,api,2025-07-01 00:00:00.000,2025,7,4299,2897,3.75
create_project,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,8522,5454,3.87
create_project,enterprise,web,2025-07-01 00:00:00.000,2025,7,29025,15146,3.61
create_project,free,api,2025-07-01 00:00:00.000,2025,7,1216,865,3.62
create_project,free,mobile,2025-07-01 00:00:00.000,2025,7,2364,1663,3.64
create_project,free,web,2025-07-01 00:00:00.000,2025,7,8125,5581,3.65
create_project,pro,api,2025-07-01 00:00:00.000,2025,7,3798,2612,3.82
create_project,pro,mobile,2025-07-01 00:00:00.000,2025,7,7731,5300,3.59
create_project,pro,web,2025-07-01 00:00:00.000,2025,7,26474,16523,3.91
export_report,enterprise,api,2025-07-01 00:00:00.000,2025,7,3816,2649,4.26
export_report,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,7443,5008,3.68
export_report,enterprise,web,2025-07-01 00:00:00.000,2025,7,25771,14080,3.69
export_report,free,api,2025-07-01 00:00:00.000,2025,7,123,118,3.72
export_report,free,mobile,2025-07-01 00:00:00.000,2025,7,235,223,4.18
export_report,free,web,2025-07-01 00:00:00.000,2025,7,836,795,4.59
export_report,pro,api,2025-07-01 00:00:00.000,2025,7,1469,1236,3.72
export_report,pro,mobile,2025-07-01 00:00:00.000,2025,7,3103,2580,3.57
export_report,pro,web,2025-07-01 00:00:00.000,2025,7,10644,8366,3.66
filter_tasks,enterprise,api,2025-07-01 00:00:00.000,2025,7,4671,3056,4.01
filter_tasks,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,9406,5856,3.66
filter_tasks,enterprise,web,2025-07-01 00:00:00.000,2025,7,32069,15911,3.64
filter_tasks,free,api,2025-07-01 00:00:00.000,2025,7,2077,1239,3.73
filter_tasks,free,mobile,2025-07-01 00:00:00.000,2025,7,4309,2450,3.49
filter_tasks,free,web,2025-07-01 00:00:00.000,2025,7,14632,8142,3.69
filter_tasks,pro,api,2025-07-01 00:00:00.000,2025,7,5236,3297,4.07
filter_tasks,pro,mobile,2025-07-01 00:00:00.000,2025,7,10907,6698,3.61
filter_tasks,pro,web,2025-07-01 00:00:00.000,2025,7,37704,20677,3.69
invite_teammate,enterprise,api,2025-07-01 00:00:00.000,2025,7,3771,2662,3.86
invite_teammate,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,7491,4993,3.77
invite_teammate,enterprise,web,2025-07-01 00:00:00.000,2025,7,25795,14054,3.46
invite_teammate,free,api,2025-07-01 00:00:00.000,2025,7,263,238,3.75
invite_teammate,free,mobile,2025-07-01 00:00:00.000,2025,7,465,433,3.71
invite_teammate,free,web,2025-07-01 00:00:00.000,2025,7,1610,1485,3.79
invite_teammate,pro,api,2025-07-01 00:00:00.000,2025,7,2222,1799,3.87
invite_teammate,pro,mobile,2025-07-01 00:00:00.000,2025,7,4691,3655,3.53
invite_teammate,pro,web,2025-07-01 00:00:00.000,2025,7,16114,11665,3.75
search,enterprise,api,2025-07-01 00:00:00.000,2025,7,4524,2956,3.59
search,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,9572,5971,4.07
search,enterprise,web,2025-07-01 00:00:00.000,2025,7,32277,15906,4.01
search,free,api,2025-07-01 00:00:00.000,2025,7,2366,1357,3.99
search,free,mobile,2025-07-01 00:00:00.000,2025,7,4791,2606,3.69
search,free,web,2025-07-01 00:00:00.000,2025,7,16196,8791,3.81
search,pro,api,2025-07-01 00:00:00.000,2025,7,5748,3557,3.63
search,pro,mobile,2025-07-01 00:00:00.000,2025,7,11653,6919,3.57
search,pro,web,2025-07-01 00:00:00.000,2025,7,40196,21470,3.74
set_deadline,enterprise,api,2025-07-01 00:00:00.000,2025,7,3729,2621,4.27
set_deadline,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,7498,5022,3.57
set_deadline,enterprise,web,2025-07-01 00:00:00.000,2025,7,25583,13994,3.57
set_deadline,free,api,2025-07-01 00:00:00.000,2025,7,606,487,2.88
set_deadline,free,mobile,2025-07-01 00:00:00.000,2025,7,1171,949,3.70
set_deadline,free,web,2025-07-01 00:00:00.000,2025,7,3994,3200,3.77
set_deadline,pro,api,2025-07-01 00:00:00.000,2025,7,2635,2012,3.38
set_deadline,pro,mobile,2025-07-01 00:00:00.000,2025,7,5394,3993,3.56
set_deadline,pro,web,2025-07-01 00:00:00.000,2025,7,18615,12906,3.75
upload_file,enterprise,api,2025-07-01 00:00:00.000,2025,7,3711,2631,3.43
upload_file,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,7576,5053,4.17
upload_file,enterprise,web,2025-07-01 00:00:00.000,2025,7,25810,14136,3.85
upload_file,free,api,2025-07-01 00:00:00.000,2025,7,668,549,3.85
upload_file,free,mobile,2025-07-01 00:00:00.000,2025,7,1439,1119,3.72
upload_file,free,web,2025-07-01 00:00:00.000,2025,7,4709,3685,3.69
upload_file,pro,api,2025-07-01 00:00:00.000,2025,7,2990,2210,3.49
upload_file,pro,mobile,2025-07-01 00:00:00.000,2025,7,6261,4495,3.45
upload_file,pro,web,2025-07-01 00:00:00.000,2025,7,21514,14318,3.69
view_analytics,enterprise,api,2025-07-01 00:00:00.000,2025,7,6365,3769,3.89
view_analytics,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,13363,7244,3.88
view_analytics,enterprise,web,2025-07-01 00:00:00.000,2025,7,45093,18949,3.73
view_analytics,free,api,2025-07-01 00:00:00.000,2025,7,114,110,4.24
view_analytics,free,mobile,2025-07-01 00:00:00.000,2025,7,241,221,3.50
view_analytics,free,web,2025-07-01 00:00:00.000,2025,7,806,773,3.43
view_analytics,pro,api,2025-07-01 00:00:00.000,2025,7,1587,1326,3.57
view_analytics,pro,mobile,2025-07-01 00:00:00.000,2025,7,3070,2561,4.06
view_analytics,pro,web,2025-07-01 00:00:00.000,2025,7,10950,8645,3.69
view_dashboard,enterprise,api,2025-07-01 00:00:00.000,2025,7,6948,3937,3.45
view_dashboard,enterprise,mobile,2025-07-01 00:00:00.000,2025,7,14109,7423,3.79
view_dashboard,enterprise,web,2025-07-01 00:00:00.000,2025,7,47986,19489,3.80
view_dashboard,free,api,2025-07-01 00:00:00.000,2025,7,2954,1485,3.77
view_dashboard,free,mobile,2025-07-01 00:00:00.000,2025,7,5999,2992,3.62
view_dashboard,free,web,2025-07-01 00:00:00.000,2025,7,20288,9882,3.62
